1,0.0000
2,28.2000
3,17.5000
4,322.8000
5,321.8000
6,95.8000
7,13052.6000
8,76.5000
9,75.1000
10,201.6000
11,76.7000
12,13052.6000
13,428.4000
14,78.4000
15,66.8000
16,88.2000
17,245.6000
18,66.0000
19,72.0000
20,363.8000
21,73.3000
22,171.4000
23,84.0000
24,80.8000
25,92.2000
26,238.4000
27,159.3000
28,102.6000
29,78.6000
30,83.6000
31,242.3000
32,241.9000
33,85.4000
34,241.0000
35,189.5000
36,81.6000
37,71.2000
38,323.2000
39,77.6000
40,70.0000
41,75.6000
42,124.2000
43,312.0000
44,75.6000
45,93.4000
46,249.0000
47,97.6000
48,157.2000
49,251.0000
50,73.4000
51,84.0000
52,74.8000
53,244.3000
54,74.6000
55,74.0000
56,155.3000
57,239.2000
58,322.4000
59,248.4000
60,97.0000
61,340.1000
62,68.2000
63,72.4000
64,253.2000
