1,0.0000
2,47.5000
3,45.4000
4,75.3000
5,68.9000
6,123.0000
7,64.5000
8,101.9000
9,62.9000
10,74.3000
11,72.5000
12,56.5000
13,66.9000
14,69.5000
15,185.3000
16,227.9000
17,85.5000
18,70.5000
19,248.5000
20,70.9000
21,73.7000
22,247.7000
23,307.3000
24,182.5000
25,212.5000
26,138.9000
27,248.9000
28,660.2000
29,216.1000
30,409.3000
31,409.3000
32,91.1000
33,237.5000
34,417.1000
35,73.7000
36,433.2000
37,252.1000
38,425.7000
39,549.1000
40,397.3000
41,75.3000
42,70.1000
43,322.1000
44,79.7000
45,132.1000
46,91.3000
47,863.7000
48,85.9000
