1,0.0000
2,244.7000
3,69.7000
4,70.1000
5,277.3000
6,90.5000
7,84.5000
8,67.7000
9,227.1000
10,79.1000
11,65.3000
12,282.1000
13,79.4000
14,670.9000
15,415.5000
16,520.9000
17,331.1000
18,306.5000
19,663.7000
20,94.1000
21,197.3000
22,314.9000
23,81.7000
24,426.1000
25,721.9000
26,985.5000
27,403.3000
28,673.9000
29,623.7000
30,846.9000
31,718.5000
32,702.9000
33,716.3000
34,71.3000
35,726.1000
36,686.7000
37,391.7000
38,958.3000
39,701.7000
40,855.9000
41,288.3000
42,700.5000
43,536.7000
44,708.3000
45,725.5000
46,975.6000
47,303.1000
48,832.5000
