1,0.0000
2,-68.4000
3,-1.8000
4,-7.4000
5,150.8000
6,15.8000
7,-27.2000
8,-78.8000
9,-93.2000
10,6.8000
11,-66.2000
12,-96.6000
13,-63.0000
14,-38.2000
15,49.0000
16,-376.6000
17,-860.0000
18,184.2000
19,-65.8000
20,110.0000
21,2.6000
22,261.8000
23,-21.8000
24,-91.0000
25,-81.6000
26,-45.0000
27,-39.4000
28,-47.6000
29,684.6000
30,-1352.8000
31,18.2000
32,43.4000
33,-37.8000
34,709.6000
35,-286.0000
36,210.6000
37,19.2000
38,-504.0000
39,-61.0000
40,518.0000
41,-1412.2000
42,421.4000
43,433.2000
44,-685.8000
45,16.2000
46,-543.0000
47,167.8000
48,-714.0000
