1,0.0000
2,-0.6000
3,35.2000
4,42.2000
5,27.8000
6,39.8000
7,43.0000
8,20.4000
9,12.2000
10,22.4000
11,3.2000
12,7.0000
13,43.4000
14,-1.6000
15,-0.6000
16,47.8000
17,-0.6000
18,22.4000
19,23.2000
20,31.6000
21,35.2000
22,23.0000
23,45.8000
24,3.2000
25,64.4000
26,20.6000
27,47.6000
28,28.2000
29,-3.2000
30,55.6000
31,-0.2000
32,74.2000
33,68.4000
34,33.4000
35,22.4000
36,-0.6000
37,35.0000
38,6.8000
39,-0.6000
40,32.2000
41,19.8000
42,12.6000
43,4.4000
44,34.0000
45,-0.6000
46,53.4000
47,22.4000
48,6.8000
49,15.4000
50,-0.6000
51,90.0000
52,37.2000
53,65.4000
54,-2.4000
55,40.0000
56,5.6000
57,58.2000
58,44.8000
59,11.6000
60,15.8000
61,43.2000
62,1.0000
63,38.2000
64,-0.0000
65,62.6000
66,44.4000
67,-0.6000
68,47.8000
69,-0.6000
70,50.6000
71,4.8000
72,74.8000
73,73.4000
74,32.0000
75,0.0000
76,22.4000
77,34.6000
78,24.4000
79,27.4000
80,44.6000
81,22.4000
82,-0.6000
83,72.8000
84,2.6000
85,-3.2000
86,0.0000
87,33.4000
88,-0.6000
89,-0.6000
90,22.4000
91,51.6000
92,4.0000
93,-0.0000
94,212.2000
95,-0.6000
96,68.4000
97,17.4000
98,2.6000
99,0.0000
100,5.6000
101,13.4000
102,27.8000
103,33.0000
104,89.6000
105,28.2000
106,32.6000
107,-0.6000
108,23.2000
109,8.0000
110,-1.6000
111,-0.6000
112,-0.6000
113,-0.6000
114,-1.6000
115,17.6000
116,24.8000
117,0.8000
118,2.4000
119,89.6000
120,3.2000
121,40.6000
122,0.0000
123,46.0000
124,-3.2000
125,5.0000
126,7.2000
127,4.6000
128,27.0000
129,53.0000
130,1.4000
131,7.4000
132,75.8000
133,17.2000
134,11.4000
135,54.4000
136,28.8000
137,-1.6000
138,44.8000
139,-0.6000
140,38.2000
141,28.0000
142,-1.2000
143,-0.6000
144,34.0000
145,68.8000
146,6.4000
147,-0.6000
148,-0.6000
149,-1.6000
150,6.2000
151,11.4000
152,22.4000
153,-1.6000
154,54.0000
155,26.0000
156,16.8000
157,80.2000
158,-0.0000
159,18.0000
160,5.4000
161,15.0000
162,17.0000
163,53.4000
164,48.0000
165,0.0000
166,0.8000
167,40.6000
168,10.4000
169,-1.4000
170,20.2000
171,68.8000
172,33.8000
173,-0.6000
174,-0.6000
175,23.0000
176,25.0000
177,22.4000
178,42.2000
179,28.8000
180,-3.2000
181,34.4000
182,3.2000
183,-1.6000
184,17.0000
185,0.0000
186,-3.2000
187,-0.6000
188,44.4000
189,20.0000
190,26.8000
191,60.8000
192,31.8000
193,5.0000
194,38.2000
195,17.0000
196,67.4000
197,22.2000
198,10.2000
199,27.0000
200,25.8000
201,-0.6000
202,22.4000
203,71.6000
204,-0.6000
205,42.8000
206,41.8000
207,0.0000
208,-0.0000
209,22.4000
210,70.2000
211,28.4000
212,112.2000
213,-1.6000
214,21.8000
215,66.4000
216,24.8000
217,23.4000
218,44.6000
219,-1.6000
220,0.0000
221,-0.6000
222,0.0000
223,133.6000
224,47.0000
225,-1.6000
226,0.0000
227,-0.6000
228,-3.2000
229,2.6000
230,34.6000
231,75.0000
232,15.4000
233,21.8000
234,28.2000
235,2.0000
236,43.0000
237,2.0000
238,74.4000
239,-0.0000
240,57.6000
241,10.0000
242,25.2000
243,28.8000
244,64.8000
245,-1.6000
246,33.4000
247,3.8000
248,33.8000
249,35.0000
250,50.6000
251,-3.2000
252,33.6000
253,-3.2000
254,28.4000
255,19.6000
256,3.8000
257,-3.2000
258,23.2000
259,75.4000
260,14.4000
261,27.8000
262,60.2000
263,16.2000
264,49.6000
265,20.4000
266,0.0000
267,68.4000
268,22.4000
269,20.6000
270,-0.8000
271,23.6000
272,21.4000
273,7.2000
274,49.8000
275,-3.2000
276,50.8000
277,199.0000
278,-0.6000
279,17.8000
280,16.8000
281,-3.2000
282,10.2000
283,22.4000
284,22.4000
285,-0.0000
286,10.6000
287,49.6000
288,62.8000
289,33.0000
290,32.8000
291,72.0000
292,17.2000
293,22.6000
294,47.0000
295,46.6000
296,3.6000
297,64.6000
298,65.4000
299,25.4000
300,-3.2000
301,49.2000
302,-0.0000
303,45.6000
304,65.6000
305,-1.6000
306,5.4000
307,34.8000
308,-3.2000
309,-0.6000
310,0.4000
311,-0.6000
312,27.8000
313,13052.6000
314,19.2000
315,-1.6000
316,12.0000
317,-3.2000
318,2.2000
319,81.4000
320,86.4000
321,8.2000
322,62.4000
323,-0.8000
324,-0.6000
325,12.4000
326,5.4000
327,5.6000
328,-3.2000
329,54.8000
330,0.8000
331,1.6000
332,48.0000
333,-0.0000
334,-1.6000
335,46.8000
336,0.0000
337,-0.6000
338,-0.0000
339,-0.0000
340,2.4000
341,25.6000
342,7.2000
343,-1.6000
344,61.8000
345,-1.6000
346,9.6000
347,28.6000
348,21.8000
349,1.4000
350,68.4000
351,21.2000
352,18.0000
353,-0.6000
354,-0.0000
355,27.2000
356,22.4000
357,-3.2000
358,26.8000
359,68.0000
360,-0.6000
361,-0.6000
362,48.2000
363,3.6000
364,-3.2000
365,26.8000
366,5.8000
367,0.0000
368,12.2000
369,-0.6000
370,-0.6000
371,-0.6000
372,-0.6000
373,22.8000
374,22.4000
375,4.8000
376,16.4000
377,11.4000
378,21.0000
379,-3.2000
380,-0.6000
381,103.2000
382,64.4000
383,56.8000
384,-0.6000
385,-0.6000
386,7.6000
387,22.4000
388,-1.6000
389,69.8000
390,-0.0000
391,25.4000
392,-1.6000
393,-3.2000
394,-0.6000
395,-0.6000
396,33.2000
397,22.4000
398,68.4000
399,37.6000
400,67.8000
401,33.4000
402,-0.6000
403,3.8000
404,-0.6000
405,-1.6000
406,13.4000
407,6.6000
408,14.0000
409,51.0000
410,-1.6000
411,15.0000
412,55.2000
413,-0.6000
414,16.4000
415,-1.4000
416,-0.6000
417,18.8000
418,-1.6000
419,-0.0000
420,37.2000
421,-0.0000
422,-0.6000
423,65.8000
424,14.6000
425,38.6000
426,9.6000
427,21.2000
428,52.2000
429,11.4000
430,56.6000
431,65.2000
432,0.0000
433,3.6000
434,67.8000
435,57.0000
436,1.6000
437,31.4000
438,38.8000
439,28.2000
440,22.0000
441,-0.0000
442,32.0000
443,14.0000
444,64.4000
445,18.2000
446,21.0000
447,75.0000
448,17.0000
449,25.0000
450,-0.0000
451,-1.6000
452,82.4000
453,2.6000
454,0.0000
455,25.2000
