1,0.0000
2,0.0000
3,54.8000
4,-0.6000
5,-0.0000
6,25.0000
7,42.6000
8,-1.6000
9,40.4000
10,33.0000
11,11.4000
12,75.6000
13,0.0000
14,21.8000
15,39.4000
16,28.6000
17,-0.8000
18,148.6000
19,-3.2000
20,39.4000
21,12.6000
22,8.4000
23,-0.0000
24,147.2000
25,2.6000
26,-1.6000
27,8.0000
28,4.6000
29,9.6000
30,3.8000
31,15.0000
32,14.0000
33,43.2000
34,15.6000
35,9.8000
36,44.0000
37,22.2000
38,1.0000
39,31.2000
40,13.0000
41,19.2000
42,-1.6000
43,7.2000
44,0.4000
45,11.4000
46,0.6000
47,21.8000
48,-1.6000
49,4.4000
50,5.0000
51,72.0000
52,4.8000
53,34.8000
54,-1.6000
55,-1.6000
56,45.6000
57,129.6000
58,-1.6000
59,88.4000
60,4.6000
61,-0.4000
62,-0.6000
63,17.4000
64,-0.0000
65,-0.6000
66,12.6000
67,-1.6000
68,2.6000
69,-1.6000
70,-0.8000
71,6.6000
72,43.4000
73,-1.6000
74,-1.2000
75,-1.6000
76,-0.6000
77,43.8000
78,-1.6000
79,10.8000
80,49.4000
81,13.0000
82,7.4000
83,-0.6000
84,12.4000
85,2.6000
86,22.4000
87,23.2000
88,25.6000
89,37.8000
90,-0.0000
91,33.2000
92,15.4000
93,37.0000
94,-0.0000
95,0.0000
96,-0.6000
97,8.2000
98,16.4000
99,30.8000
100,75.8000
101,-1.6000
102,4.6000
103,-1.6000
104,7.6000
105,45.8000
106,27.2000
107,-0.8000
108,-1.6000
109,-1.6000
110,-1.6000
111,0.4000
112,2.2000
113,28.2000
114,47.2000
115,41.8000
116,82.0000
117,46.2000
118,27.0000
119,1.2000
120,47.4000
121,56.0000
122,-0.6000
123,25.4000
124,4.2000
125,77.2000
126,15.0000
127,-1.6000
128,-1.6000
129,-1.6000
130,-0.6000
131,28.8000
132,-1.6000
133,-1.6000
134,64.2000
135,-1.6000
136,-1.6000
137,-1.6000
138,14.4000
139,39.4000
140,10.8000
141,25.8000
142,22.4000
143,-0.6000
144,11.8000
145,0.2000
146,37.2000
147,-0.4000
148,28.2000
149,-1.6000
150,-1.6000
151,-1.6000
152,-1.6000
153,-1.6000
154,-1.6000
155,-1.6000
156,18.8000
157,-1.6000
158,14.8000
159,-1.6000
160,30.4000
161,-1.6000
162,-0.6000
163,21.8000
164,-0.6000
165,0.0000
166,-1.6000
167,-1.6000
168,-1.6000
169,-1.6000
170,-1.6000
171,-1.6000
172,-3.2000
173,2.8000
174,-1.6000
175,28.8000
176,0.0000
177,21.8000
178,22.0000
179,-1.6000
180,-1.6000
181,-1.6000
182,-1.6000
183,-1.6000
184,-1.6000
185,-3.2000
186,-0.6000
187,16.0000
188,-0.6000
189,-1.6000
190,-1.6000
191,-1.6000
192,-1.6000
