1,0.0000
2,72.6000
3,93.2000
4,13052.6000
5,13052.8000
6,85.6000
7,99.3000
8,86.2000
9,13052.4000
10,98.2000
11,115.4000
12,13052.6000
13,13052.6000
14,140.7000
15,306.8000
16,224.1000
17,13052.7000
18,13052.4000
19,78.9000
20,315.0000
21,13052.6000
22,367.0000
23,326.3000
24,126.8000
25,140.5000
26,13052.6000
27,68.8000
28,244.8000
29,80.6000
30,122.8000
31,235.2000
32,70.8000
33,13052.6000
34,449.8000
35,13052.6000
36,13052.8000
37,13052.6000
38,239.8000
39,319.4000
40,80.8000
41,121.2000
42,315.0000
43,105.6000
44,93.0000
45,248.2000
46,314.1000
47,74.6000
48,75.0000
49,80.6000
50,99.0000
51,248.8000
52,103.6000
53,13052.8000
54,79.4000
55,322.8000
56,112.2000
57,152.9000
58,90.0000
59,71.0000
60,13052.6000
61,254.4000
62,81.7000
63,93.0000
64,121.6000
65,73.6000
66,445.5000
67,83.4000
68,246.6000
69,91.1000
70,125.2000
71,90.2000
72,84.6000
73,139.9000
74,73.2000
75,117.8000
76,89.4000
77,266.8000
78,323.4000
79,97.0000
80,234.4000
81,323.4000
82,427.0000
83,428.8000
84,95.8000
85,323.6000
86,252.4000
87,76.4000
88,154.2000
89,243.8000
90,93.1000
91,252.2000
92,94.6000
93,322.4000
94,322.6000
95,342.5000
96,134.8000
97,117.6000
98,92.2000
99,95.6000
100,253.2000
101,92.0000
102,84.6000
103,323.8000
104,253.4000
105,251.0000
106,253.6000
107,322.2000
108,250.0000
109,323.6000
110,315.0000
111,250.4000
112,76.0000
113,88.8000
114,77.6000
115,249.4000
116,84.2000
117,322.2000
118,87.4000
119,367.0000
120,76.2000
121,100.4000
122,84.2000
123,116.8000
124,115.0000
125,253.2000
126,253.4000
127,252.0000
128,90.4000
129,253.2000
130,73.0000
131,84.4000
132,160.8000
133,82.8000
134,70.0000
135,323.6000
136,89.0000
137,73.2000
138,87.8000
139,98.4000
140,323.2000
141,84.0000
142,98.4000
143,253.6000
144,72.6000
145,96.0000
146,135.0000
147,82.2000
148,81.0000
149,94.1000
150,102.8000
151,136.0000
152,129.4000
153,87.4000
154,426.6000
155,323.6000
156,13052.6000
157,253.4000
158,253.6000
159,253.6000
160,95.4000
