1,0.0000
2,77.8000
3,83.0000
4,13052.6000
5,84.8000
6,71.0000
7,355.4000
8,98.0000
9,230.4000
10,69.4000
11,81.8000
12,75.2000
13,109.2000
14,196.1000
15,111.6000
16,77.0000
17,68.8000
18,247.4000
19,13052.6000
20,70.6000
21,142.3000
22,13052.8000
23,13052.8000
24,13052.7000
25,81.0000
26,134.6000
27,13052.6000
28,100.4000
29,247.4000
30,134.2000
31,13052.6000
32,78.4000
33,249.2000
34,88.0000
35,75.2000
36,13052.6000
37,251.8000
38,251.6000
39,81.7000
40,248.2000
41,242.2000
42,85.7000
43,74.0000
44,13052.4000
45,65.0000
46,115.3000
47,82.6000
48,13052.8000
49,72.3000
50,415.4000
51,75.8000
52,162.5000
53,87.6000
54,213.7000
55,213.8000
56,172.3000
57,77.4000
58,13052.8000
59,253.8000
60,244.6000
61,94.4000
62,13052.4000
63,76.3000
64,84.4000
65,135.2000
66,75.6000
67,421.4000
68,82.4000
69,423.2000
70,83.2000
71,81.1000
72,75.4000
73,320.4000
74,417.0000
75,321.6000
76,89.4000
77,77.6000
78,249.8000
79,309.8000
80,83.2000
81,86.8000
82,98.6000
83,251.6000
84,71.0000
85,319.6000
86,121.0000
87,323.6000
88,424.0000
89,77.6000
90,80.8000
91,79.0000
92,246.4000
93,98.1000
94,130.8000
95,101.2000
96,160.4000
97,253.2000
98,147.6000
99,251.4000
100,249.4000
101,249.2000
102,418.1000
103,100.2000
104,96.8000
105,255.2000
106,79.6000
107,87.8000
108,102.2000
109,323.0000
110,244.8000
111,248.1000
112,309.6000
113,157.7000
114,75.2000
115,321.1000
116,103.0000
117,80.6000
118,251.6000
119,79.0000
120,13052.8000
121,323.8000
122,252.0000
123,427.7000
124,124.4000
125,397.7000
126,97.0000
127,422.6000
128,250.6000
129,455.0000
130,84.4000
131,88.0000
132,75.6000
133,74.8000
134,303.8000
135,376.2000
136,249.4000
137,94.0000
138,323.4000
139,100.8000
140,90.4000
141,82.4000
142,253.2000
143,204.8000
144,323.4000
145,100.0000
146,92.2000
147,76.0000
148,250.8000
149,253.2000
150,253.6000
151,90.4000
152,429.2000
153,253.6000
154,161.8000
155,448.0000
156,89.0000
157,80.0000
158,91.0000
159,80.4000
160,134.6000
161,322.2000
162,86.4000
163,96.6000
164,81.6000
165,89.2000
166,92.2000
167,323.6000
168,323.8000
169,98.2000
170,95.2000
171,323.6000
172,253.4000
173,71.0000
174,253.4000
175,84.0000
176,249.6000
177,89.2000
178,93.4000
179,84.8000
180,323.4000
181,253.4000
182,253.2000
183,96.2000
184,252.2000
185,253.2000
186,323.6000
187,323.6000
188,253.4000
189,253.2000
190,323.6000
191,324.0000
192,87.4000
